,0
8214,http://swc2019.dice-research.org/task/dataset/s-08215
8215,http://swc2019.dice-research.org/task/dataset/s-08216
8216,http://swc2019.dice-research.org/task/dataset/s-08217
8217,http://swc2019.dice-research.org/task/dataset/s-08218
8218,http://swc2019.dice-research.org/task/dataset/s-08219
8219,http://swc2019.dice-research.org/task/dataset/s-08220
8220,http://swc2019.dice-research.org/task/dataset/s-08221
8221,http://swc2019.dice-research.org/task/dataset/s-08222
8222,http://swc2019.dice-research.org/task/dataset/s-08223
8223,http://swc2019.dice-research.org/task/dataset/s-08224
8224,http://swc2019.dice-research.org/task/dataset/s-08225
8225,http://swc2019.dice-research.org/task/dataset/s-08226
8226,http://swc2019.dice-research.org/task/dataset/s-08227
8227,http://swc2019.dice-research.org/task/dataset/s-08228
8228,http://swc2019.dice-research.org/task/dataset/s-08229
8229,http://swc2019.dice-research.org/task/dataset/s-08230
8230,http://swc2019.dice-research.org/task/dataset/s-08231
8231,http://swc2019.dice-research.org/task/dataset/s-08232
8232,http://swc2019.dice-research.org/task/dataset/s-08233
8233,http://swc2019.dice-research.org/task/dataset/s-08234
8234,http://swc2019.dice-research.org/task/dataset/s-08235
8235,http://swc2019.dice-research.org/task/dataset/s-08236
8236,http://swc2019.dice-research.org/task/dataset/s-08237
8237,http://swc2019.dice-research.org/task/dataset/s-08238
8238,http://swc2019.dice-research.org/task/dataset/s-08239
8239,http://swc2019.dice-research.org/task/dataset/s-08240
8240,http://swc2019.dice-research.org/task/dataset/s-08241
8241,http://swc2019.dice-research.org/task/dataset/s-08242
8242,http://swc2019.dice-research.org/task/dataset/s-08243
8243,http://swc2019.dice-research.org/task/dataset/s-08244
8244,http://swc2019.dice-research.org/task/dataset/s-08245
8245,http://swc2019.dice-research.org/task/dataset/s-08246
8246,http://swc2019.dice-research.org/task/dataset/s-08247
8247,http://swc2019.dice-research.org/task/dataset/s-08248
8248,http://swc2019.dice-research.org/task/dataset/s-08249
8249,http://swc2019.dice-research.org/task/dataset/s-08250
8250,http://swc2019.dice-research.org/task/dataset/s-08251
8251,http://swc2019.dice-research.org/task/dataset/s-08252
8252,http://swc2019.dice-research.org/task/dataset/s-08253
8253,http://swc2019.dice-research.org/task/dataset/s-08254
8254,http://swc2019.dice-research.org/task/dataset/s-08255
8255,http://swc2019.dice-research.org/task/dataset/s-08256
8256,http://swc2019.dice-research.org/task/dataset/s-08257
8257,http://swc2019.dice-research.org/task/dataset/s-08258
8258,http://swc2019.dice-research.org/task/dataset/s-08259
8259,http://swc2019.dice-research.org/task/dataset/s-08260
8260,http://swc2019.dice-research.org/task/dataset/s-08261
8261,http://swc2019.dice-research.org/task/dataset/s-08262
8262,http://swc2019.dice-research.org/task/dataset/s-08263
8263,http://swc2019.dice-research.org/task/dataset/s-08264
8264,http://swc2019.dice-research.org/task/dataset/s-08265
8265,http://swc2019.dice-research.org/task/dataset/s-08266
8266,http://swc2019.dice-research.org/task/dataset/s-08267
8267,http://swc2019.dice-research.org/task/dataset/s-08268
8268,http://swc2019.dice-research.org/task/dataset/s-08269
8269,http://swc2019.dice-research.org/task/dataset/s-08270
8270,http://swc2019.dice-research.org/task/dataset/s-08271
8271,http://swc2019.dice-research.org/task/dataset/s-08272
8272,http://swc2019.dice-research.org/task/dataset/s-08273
8273,http://swc2019.dice-research.org/task/dataset/s-08274
8274,http://swc2019.dice-research.org/task/dataset/s-08275
8275,http://swc2019.dice-research.org/task/dataset/s-08276
8276,http://swc2019.dice-research.org/task/dataset/s-08277
8277,http://swc2019.dice-research.org/task/dataset/s-08278
8278,http://swc2019.dice-research.org/task/dataset/s-08279
8279,http://swc2019.dice-research.org/task/dataset/s-08280
8280,http://swc2019.dice-research.org/task/dataset/s-08281
8281,http://swc2019.dice-research.org/task/dataset/s-08282
8282,http://swc2019.dice-research.org/task/dataset/s-08283
8283,http://swc2019.dice-research.org/task/dataset/s-08284
8284,http://swc2019.dice-research.org/task/dataset/s-08285
8285,http://swc2019.dice-research.org/task/dataset/s-08286
8286,http://swc2019.dice-research.org/task/dataset/s-08287
8287,http://swc2019.dice-research.org/task/dataset/s-08288
8288,http://swc2019.dice-research.org/task/dataset/s-08289
8289,http://swc2019.dice-research.org/task/dataset/s-08290
8290,http://swc2019.dice-research.org/task/dataset/s-08291
8291,http://swc2019.dice-research.org/task/dataset/s-08292
8292,http://swc2019.dice-research.org/task/dataset/s-08293
8293,http://swc2019.dice-research.org/task/dataset/s-08294
8294,http://swc2019.dice-research.org/task/dataset/s-08295
8295,http://swc2019.dice-research.org/task/dataset/s-08296
8296,http://swc2019.dice-research.org/task/dataset/s-08297
8297,http://swc2019.dice-research.org/task/dataset/s-08298
8298,http://swc2019.dice-research.org/task/dataset/s-08299
8299,http://swc2019.dice-research.org/task/dataset/s-08300
8300,http://swc2019.dice-research.org/task/dataset/s-08301
8301,http://swc2019.dice-research.org/task/dataset/s-08302
8302,http://swc2019.dice-research.org/task/dataset/s-08303
8303,http://swc2019.dice-research.org/task/dataset/s-08304
8304,http://swc2019.dice-research.org/task/dataset/s-08305
8305,http://swc2019.dice-research.org/task/dataset/s-08306
8306,http://swc2019.dice-research.org/task/dataset/s-08307
8307,http://swc2019.dice-research.org/task/dataset/s-08308
8308,http://swc2019.dice-research.org/task/dataset/s-08309
8309,http://swc2019.dice-research.org/task/dataset/s-08310
8310,http://swc2019.dice-research.org/task/dataset/s-08311
8311,http://swc2019.dice-research.org/task/dataset/s-08312
8312,http://swc2019.dice-research.org/task/dataset/s-08313
8313,http://swc2019.dice-research.org/task/dataset/s-08314
8314,http://swc2019.dice-research.org/task/dataset/s-08315
8315,http://swc2019.dice-research.org/task/dataset/s-08316
8316,http://swc2019.dice-research.org/task/dataset/s-08317
8317,http://swc2019.dice-research.org/task/dataset/s-08318
8318,http://swc2019.dice-research.org/task/dataset/s-08319
8319,http://swc2019.dice-research.org/task/dataset/s-08320
8320,http://swc2019.dice-research.org/task/dataset/s-08321
8321,http://swc2019.dice-research.org/task/dataset/s-08322
8322,http://swc2019.dice-research.org/task/dataset/s-08323
8323,http://swc2019.dice-research.org/task/dataset/s-08324
8324,http://swc2019.dice-research.org/task/dataset/s-08325
8325,http://swc2019.dice-research.org/task/dataset/s-08326
8326,http://swc2019.dice-research.org/task/dataset/s-08327
8327,http://swc2019.dice-research.org/task/dataset/s-08328
8328,http://swc2019.dice-research.org/task/dataset/s-08329
8329,http://swc2019.dice-research.org/task/dataset/s-08330
8330,http://swc2019.dice-research.org/task/dataset/s-08331
8331,http://swc2019.dice-research.org/task/dataset/s-08332
8332,http://swc2019.dice-research.org/task/dataset/s-08333
8333,http://swc2019.dice-research.org/task/dataset/s-08334
8334,http://swc2019.dice-research.org/task/dataset/s-08335
8335,http://swc2019.dice-research.org/task/dataset/s-08336
8336,http://swc2019.dice-research.org/task/dataset/s-08337
8337,http://swc2019.dice-research.org/task/dataset/s-08338
8338,http://swc2019.dice-research.org/task/dataset/s-08339
8339,http://swc2019.dice-research.org/task/dataset/s-08340
8340,http://swc2019.dice-research.org/task/dataset/s-08341
8341,http://swc2019.dice-research.org/task/dataset/s-08342
8342,http://swc2019.dice-research.org/task/dataset/s-08343
8343,http://swc2019.dice-research.org/task/dataset/s-08344
8344,http://swc2019.dice-research.org/task/dataset/s-08345
8345,http://swc2019.dice-research.org/task/dataset/s-08346
8346,http://swc2019.dice-research.org/task/dataset/s-08347
8347,http://swc2019.dice-research.org/task/dataset/s-08348
8348,http://swc2019.dice-research.org/task/dataset/s-08349
8349,http://swc2019.dice-research.org/task/dataset/s-08350
8350,http://swc2019.dice-research.org/task/dataset/s-08351
8351,http://swc2019.dice-research.org/task/dataset/s-08352
8352,http://swc2019.dice-research.org/task/dataset/s-08353
8353,http://swc2019.dice-research.org/task/dataset/s-08354
8354,http://swc2019.dice-research.org/task/dataset/s-08355
8355,http://swc2019.dice-research.org/task/dataset/s-08356
8356,http://swc2019.dice-research.org/task/dataset/s-08357
8357,http://swc2019.dice-research.org/task/dataset/s-08358
8358,http://swc2019.dice-research.org/task/dataset/s-08359
8359,http://swc2019.dice-research.org/task/dataset/s-08360
8360,http://swc2019.dice-research.org/task/dataset/s-08361
8361,http://swc2019.dice-research.org/task/dataset/s-08362
8362,http://swc2019.dice-research.org/task/dataset/s-08363
8363,http://swc2019.dice-research.org/task/dataset/s-08364
8364,http://swc2019.dice-research.org/task/dataset/s-08365
8365,http://swc2019.dice-research.org/task/dataset/s-08366
8366,http://swc2019.dice-research.org/task/dataset/s-08367
8367,http://swc2019.dice-research.org/task/dataset/s-08368
8368,http://swc2019.dice-research.org/task/dataset/s-08369
8369,http://swc2019.dice-research.org/task/dataset/s-08370
8370,http://swc2019.dice-research.org/task/dataset/s-08371
8371,http://swc2019.dice-research.org/task/dataset/s-08372
8372,http://swc2019.dice-research.org/task/dataset/s-08373
8373,http://swc2019.dice-research.org/task/dataset/s-08374
8374,http://swc2019.dice-research.org/task/dataset/s-08375
8375,http://swc2019.dice-research.org/task/dataset/s-08376
8376,http://swc2019.dice-research.org/task/dataset/s-08377
8377,http://swc2019.dice-research.org/task/dataset/s-08378
8378,http://swc2019.dice-research.org/task/dataset/s-08379
8379,http://swc2019.dice-research.org/task/dataset/s-08380
8380,http://swc2019.dice-research.org/task/dataset/s-08381
8381,http://swc2019.dice-research.org/task/dataset/s-08382
8382,http://swc2019.dice-research.org/task/dataset/s-08383
8383,http://swc2019.dice-research.org/task/dataset/s-08384
8384,http://swc2019.dice-research.org/task/dataset/s-08385
8385,http://swc2019.dice-research.org/task/dataset/s-08386
8386,http://swc2019.dice-research.org/task/dataset/s-08387
8387,http://swc2019.dice-research.org/task/dataset/s-08388
8388,http://swc2019.dice-research.org/task/dataset/s-08389
8389,http://swc2019.dice-research.org/task/dataset/s-08390
8390,http://swc2019.dice-research.org/task/dataset/s-08391
8391,http://swc2019.dice-research.org/task/dataset/s-08392
8392,http://swc2019.dice-research.org/task/dataset/s-08393
8393,http://swc2019.dice-research.org/task/dataset/s-08394
8394,http://swc2019.dice-research.org/task/dataset/s-08395
8395,http://swc2019.dice-research.org/task/dataset/s-08396
8396,http://swc2019.dice-research.org/task/dataset/s-08397
8397,http://swc2019.dice-research.org/task/dataset/s-08398
8398,http://swc2019.dice-research.org/task/dataset/s-08399
8399,http://swc2019.dice-research.org/task/dataset/s-08400
8400,http://swc2019.dice-research.org/task/dataset/s-08401
8401,http://swc2019.dice-research.org/task/dataset/s-08402
8402,http://swc2019.dice-research.org/task/dataset/s-08403
8403,http://swc2019.dice-research.org/task/dataset/s-08404
8404,http://swc2019.dice-research.org/task/dataset/s-08405
8405,http://swc2019.dice-research.org/task/dataset/s-08406
8406,http://swc2019.dice-research.org/task/dataset/s-08407
8407,http://swc2019.dice-research.org/task/dataset/s-08408
8408,http://swc2019.dice-research.org/task/dataset/s-08409
8409,http://swc2019.dice-research.org/task/dataset/s-08410
8410,http://swc2019.dice-research.org/task/dataset/s-08411
8411,http://swc2019.dice-research.org/task/dataset/s-08412
8412,http://swc2019.dice-research.org/task/dataset/s-08413
8413,http://swc2019.dice-research.org/task/dataset/s-08414
8414,http://swc2019.dice-research.org/task/dataset/s-08415
8415,http://swc2019.dice-research.org/task/dataset/s-08416
8416,http://swc2019.dice-research.org/task/dataset/s-08417
8417,http://swc2019.dice-research.org/task/dataset/s-08418
8418,http://swc2019.dice-research.org/task/dataset/s-08419
8419,http://swc2019.dice-research.org/task/dataset/s-08420
8420,http://swc2019.dice-research.org/task/dataset/s-08421
8421,http://swc2019.dice-research.org/task/dataset/s-08422
8422,http://swc2019.dice-research.org/task/dataset/s-08423
8423,http://swc2019.dice-research.org/task/dataset/s-08424
8424,http://swc2019.dice-research.org/task/dataset/s-08425
8425,http://swc2019.dice-research.org/task/dataset/s-08426
8426,http://swc2019.dice-research.org/task/dataset/s-08427
8427,http://swc2019.dice-research.org/task/dataset/s-08428
8428,http://swc2019.dice-research.org/task/dataset/s-08429
8429,http://swc2019.dice-research.org/task/dataset/s-08430
8430,http://swc2019.dice-research.org/task/dataset/s-08431
8431,http://swc2019.dice-research.org/task/dataset/s-08432
8432,http://swc2019.dice-research.org/task/dataset/s-08433
8433,http://swc2019.dice-research.org/task/dataset/s-08434
8434,http://swc2019.dice-research.org/task/dataset/s-08435
8435,http://swc2019.dice-research.org/task/dataset/s-08436
8436,http://swc2019.dice-research.org/task/dataset/s-08437
8437,http://swc2019.dice-research.org/task/dataset/s-08438
8438,http://swc2019.dice-research.org/task/dataset/s-08439
8439,http://swc2019.dice-research.org/task/dataset/s-08440
8440,http://swc2019.dice-research.org/task/dataset/s-08441
8441,http://swc2019.dice-research.org/task/dataset/s-08442
8442,http://swc2019.dice-research.org/task/dataset/s-08443
8443,http://swc2019.dice-research.org/task/dataset/s-08444
8444,http://swc2019.dice-research.org/task/dataset/s-08445
8445,http://swc2019.dice-research.org/task/dataset/s-08446
8446,http://swc2019.dice-research.org/task/dataset/s-08447
8447,http://swc2019.dice-research.org/task/dataset/s-08448
8448,http://swc2019.dice-research.org/task/dataset/s-08449
8449,http://swc2019.dice-research.org/task/dataset/s-08450
8450,http://swc2019.dice-research.org/task/dataset/s-08451
8451,http://swc2019.dice-research.org/task/dataset/s-08452
8452,http://swc2019.dice-research.org/task/dataset/s-08453
8453,http://swc2019.dice-research.org/task/dataset/s-08454
8454,http://swc2019.dice-research.org/task/dataset/s-08455
8455,http://swc2019.dice-research.org/task/dataset/s-08456
8456,http://swc2019.dice-research.org/task/dataset/s-08457
8457,http://swc2019.dice-research.org/task/dataset/s-08458
8458,http://swc2019.dice-research.org/task/dataset/s-08459
8459,http://swc2019.dice-research.org/task/dataset/s-08460
8460,http://swc2019.dice-research.org/task/dataset/s-08461
8461,http://swc2019.dice-research.org/task/dataset/s-08462
8462,http://swc2019.dice-research.org/task/dataset/s-08463
8463,http://swc2019.dice-research.org/task/dataset/s-08464
8464,http://swc2019.dice-research.org/task/dataset/s-08465
8465,http://swc2019.dice-research.org/task/dataset/s-08466
8466,http://swc2019.dice-research.org/task/dataset/s-08467
8467,http://swc2019.dice-research.org/task/dataset/s-08468
8468,http://swc2019.dice-research.org/task/dataset/s-08469
8469,http://swc2019.dice-research.org/task/dataset/s-08470
8470,http://swc2019.dice-research.org/task/dataset/s-08471
8471,http://swc2019.dice-research.org/task/dataset/s-08472
8472,http://swc2019.dice-research.org/task/dataset/s-08473
8473,http://swc2019.dice-research.org/task/dataset/s-08474
8474,http://swc2019.dice-research.org/task/dataset/s-08475
8475,http://swc2019.dice-research.org/task/dataset/s-08476
8476,http://swc2019.dice-research.org/task/dataset/s-08477
8477,http://swc2019.dice-research.org/task/dataset/s-08478
