,predicate,subject,object,score
3441,6594,11991,1953,0.0
3442,5423,11991,10689,0.0
3443,3891,11991,3096,0.0
3444,4030,11991,7710,0.0
3445,5171,11991,9459,0.0
3446,8219,11991,6483,0.0
3447,7128,11991,5360,0.0
3448,3079,11991,3828,0.0
3449,9694,11991,9306,0.0
3450,4746,11991,9011,0.0
3451,11970,11991,3012,0.0
3452,3048,11991,8874,0.0
3453,5728,11991,5733,0.0
3454,3686,11991,6621,0.0
3455,6331,11991,1554,0.0
3456,10362,11991,9226,0.0
3457,3975,11991,4711,0.0
3458,9855,11991,2548,0.0
3459,5308,11991,1788,0.0
3460,7751,11991,3313,0.0
3461,2555,11991,9153,0.0
3462,5413,11991,7614,0.0
3463,3587,11991,5433,0.0
3464,3348,11991,6591,0.0
3465,10513,11991,9775,0.0
3466,10950,11991,9600,0.0
3467,5981,11991,5701,0.0
3468,8579,11991,5427,0.0
3469,8070,11991,6631,0.0
3470,6818,11991,5946,0.0
3471,2841,11991,9158,0.0
3472,4476,11991,7349,0.0
3473,7689,11991,9311,0.0
3474,7385,11991,8000,0.0
3475,3731,11991,3357,0.0
3476,11061,11991,3864,0.0
3477,3132,11991,8184,0.0
3478,4998,11991,3340,0.0
3479,11051,11991,6735,0.0
3480,8169,11991,8789,0.0
3481,1975,11991,5374,0.0
3482,4390,11991,7162,0.0
3483,3019,11991,1873,0.0
3484,5692,11991,6515,0.0
3485,4655,11991,4597,0.0
3486,3973,11991,2864,0.0
3487,2783,11991,5302,0.0
3488,2812,11991,7730,0.0
3489,4786,11991,9109,0.0
3490,7783,11991,10686,0.0
3491,9682,11991,5383,0.0
3492,2193,11991,8026,0.0
3493,3983,11991,7567,0.0
3494,10425,11991,8159,0.0
3495,6380,11991,3328,0.0
3496,5029,11991,9194,0.0
3497,8597,11991,6034,0.0
3498,4823,11991,2462,0.0
3499,7618,11991,3995,0.0
3500,11978,11991,1539,0.0
3501,2155,11991,11765,0.0
3502,4142,11991,2730,0.0
3503,3137,11991,1785,0.0
3504,4794,11991,2951,0.0
3505,11094,11991,9266,0.0
3506,6079,11991,6782,0.0
3507,10168,11991,4693,0.0
3508,4129,11991,5667,0.0
3509,6858,11991,11910,0.0
3510,8633,11991,3213,0.0
3511,2737,11991,2134,0.0
3512,5829,11991,2161,0.0
3513,7428,11991,11838,0.0
3514,4982,11991,9337,0.0
3515,1790,11991,8104,0.0
3516,4212,11991,2167,0.0
3517,9836,11991,3563,0.0
3518,6691,11991,4281,0.0
3519,6947,11991,8054,0.0
3520,10064,11991,1703,0.0
3521,10094,11991,5849,0.0
3522,8789,11991,8124,0.0
3523,6721,11991,11106,0.0
3524,11776,11991,8376,0.0
3525,4957,11991,3336,0.0
3526,2355,11991,7808,0.0
3527,4411,11991,2462,0.0
3528,4908,11991,5603,0.0
3529,6258,11991,6058,0.0
3530,11285,11991,11626,0.0
3531,9959,11991,1720,0.0
3532,5942,11991,1818,0.0
3533,10964,11991,6080,0.0
3534,5196,11991,5999,0.0
3535,8183,11991,7521,0.0
3536,11520,11991,2524,0.0
3537,11261,11991,11524,0.0
3538,5145,11991,11141,0.0
3539,9269,11991,6842,0.0
3540,7475,11991,8315,0.0
3541,7619,11991,5235,0.0
3542,6764,11991,9737,0.0
3543,2042,11991,8044,0.0
3544,11831,11991,4605,0.0
3545,9152,11991,5274,0.0
3546,2873,11991,4288,0.0
3547,10541,11991,10470,0.0
3548,5249,11991,9956,0.0
3549,3355,11991,5854,0.0
3550,4502,11991,7176,0.0
3551,7199,11991,4260,0.0
3552,10473,11991,7541,0.0
3553,8110,11991,8125,0.0
3554,6096,11991,4339,0.0
3555,9892,11991,9340,0.0
3556,5756,11991,9251,0.0
3557,11851,11991,11536,0.0
3558,11897,11991,6470,0.0
3559,9318,11991,11832,0.0
3560,11563,11991,11282,0.0
3561,7672,11991,2348,0.0
3562,8971,11991,10112,0.0
3563,5401,11991,3629,0.0
3564,11710,11991,9217,0.0
3565,10499,11991,9299,0.0
3566,2914,11991,9768,0.0
3567,7213,11991,3951,0.0
3568,6055,11991,8132,0.0
3569,3860,11991,4629,0.0
3570,7523,11991,11917,0.0
3571,3188,11991,6810,0.0
3572,3211,11991,6369,0.0
3573,9664,11991,4158,0.0
3574,6664,11991,10139,0.0
3575,11010,11991,2148,0.0
3576,9628,11991,9789,0.0
3577,7204,11991,3762,0.0
3578,5621,11991,2685,0.0
3579,7838,11991,5183,0.0
3580,1652,11991,1620,0.0
3581,8339,11991,11293,0.0
3582,11439,11991,10958,0.0
3583,9519,11991,11548,0.0
3584,4036,11991,8823,0.0
3585,9151,11991,5997,0.0
3586,5826,11991,6253,0.0
3587,6662,11991,8455,0.0
3588,11222,11991,10001,0.0
3589,9158,11991,5852,0.0
3590,2510,11991,7727,0.0
3591,1551,11991,10507,0.0
3592,6857,11991,5066,0.0
3593,2797,11991,11473,0.0
3594,11536,11991,4990,0.0
3595,9449,11991,1966,0.0
3596,2644,11991,4299,0.0
3597,8713,11991,1823,0.0
3598,8140,11991,1835,0.0
3599,2859,11991,4471,0.0
3600,2185,11991,9700,0.0
3601,4916,11991,3948,0.0
3602,3080,11991,10677,0.0
3603,9079,11991,9990,0.0
3604,5057,11991,5909,0.0
3605,7670,11991,3408,0.0
3606,6593,11991,8434,0.0
3607,4064,11991,11387,0.0
3608,6204,11991,8552,0.0
3609,2112,11991,5811,0.0
3610,1797,11991,10122,0.0
3611,9827,11991,2790,0.0
3612,11359,11991,8474,0.0
3613,4195,11991,8267,0.0
3614,1780,11991,6506,0.0
3615,3756,11991,3134,0.0
3616,2909,11991,1963,0.0
3617,5192,11991,4650,0.0
3618,10227,11991,10521,0.0
3619,3296,11991,6170,0.0
3620,5255,11991,8743,0.0
3621,1670,11991,9496,0.0
3622,7929,11991,3092,0.0
3623,1685,11991,8838,0.0
3624,10814,11991,6097,0.0
3625,10149,11991,10954,0.0
3626,11758,11991,11567,0.0
3627,10141,11991,5813,0.0
3628,1693,11991,11744,0.0
3629,11933,11991,8441,0.0
3630,7652,11991,10383,0.0
3631,10548,11991,9180,0.0
3632,8465,11991,5231,0.0
3633,9864,11991,2654,0.0
3634,4894,11991,11075,0.0
3635,3810,11991,2676,0.0
3636,10774,11991,1797,0.0
3637,6770,11991,10934,0.0
3638,5369,11991,7558,0.0
3639,2369,11991,5648,0.0
3640,11295,11991,10740,0.0
3641,6576,11991,2873,0.0
3642,2792,11991,3018,0.0
3643,4846,11991,6787,0.0
3644,6635,11991,11659,0.0
3645,3702,11991,9419,0.0
3646,4440,11991,6716,0.0
3647,9693,11991,10944,0.0
3648,1498,11991,7840,0.0
3649,4221,11991,11884,0.0
3650,9692,11991,5888,0.0
3651,7354,11991,1606,0.0
3652,5042,11991,3828,0.0
3653,5265,11991,11943,0.0
3654,5871,11991,9107,0.0
3655,6844,11991,7138,0.0
3656,1775,11991,2951,0.0
3657,8151,11991,3062,0.0
3658,10827,11991,10739,0.0
3659,5082,11991,9498,0.0
3660,1869,11991,5343,0.0
3661,11001,11991,11188,0.0
3662,3034,11991,3326,0.0
3663,2366,11991,4463,0.0
3664,3040,11991,1519,0.0
3665,1694,11991,9382,0.0
3666,4151,11991,9226,0.0
3667,10381,11991,10839,0.0
3668,5070,11991,8912,0.0
3669,6018,11991,6916,0.0
3670,3277,11991,5180,0.0
3671,8520,11991,10768,0.0
3672,4817,11991,7952,0.0
3673,11492,11991,3889,0.0
3674,10455,11991,10200,0.0
3675,9564,11991,4003,0.0
3676,3258,11991,11505,0.0
3677,8488,11991,5476,0.0
3678,2959,11991,5814,0.0
3679,2690,11991,9580,0.0
3680,9978,11991,9836,0.0
3681,1777,11991,6371,0.0
3682,5465,11991,11473,0.0
3683,1765,11991,11091,0.0
3684,7099,11991,5324,0.0
3685,11278,11991,10526,0.0
3686,1836,11991,6049,0.0
3687,1823,11991,8976,0.0
3688,8812,11991,8529,0.0
3689,5811,11991,7186,0.0
3690,7736,11991,4960,0.0
3691,8366,11991,2626,0.0
3692,11380,11991,10002,0.0
3693,3605,11991,10385,0.0
3694,7997,11991,7888,0.0
3695,6175,11991,11436,0.0
3696,10820,11991,2635,0.0
3697,3378,11991,4301,0.0
3698,4562,11991,11679,0.0
3699,4043,11991,10645,0.0
3700,4117,11991,1865,0.0
3701,7218,11991,9348,0.0
3702,9190,11991,3554,0.0
3703,9224,11991,9869,0.0
3704,9204,11991,5346,0.0
3705,6028,11991,6442,0.0
3706,11630,11991,9801,0.0
3707,2672,11991,3320,0.0
3708,5819,11991,3838,0.0
3709,3386,11991,11033,0.0
3710,1842,11991,11576,0.0
3711,6395,11991,6949,0.0
3712,10013,11991,5220,0.0
3713,10210,11991,3064,0.0
3714,8798,11991,6089,0.0
3715,8178,11991,2538,0.0
3716,7235,11991,8641,0.0
3717,6641,11991,6488,0.0
3718,8730,11991,3499,0.0
3719,7021,11991,2254,0.0
3720,2814,11991,11656,0.0
3721,3407,11991,8357,0.0
3722,4131,11991,1597,0.0
3723,9493,11991,10057,0.0
3724,10543,11991,11713,0.0
3725,9943,11991,7805,0.0
3726,4337,11991,5150,0.0
3727,11371,11991,3907,0.0
3728,7573,11991,9324,0.0
3729,4615,11991,7274,0.0
3730,2084,11991,9003,0.0
3731,8604,11991,1976,0.0
3732,1826,11991,7577,0.0
3733,8333,11991,9509,0.0
3734,8676,11991,2889,0.0
3735,8821,11991,6174,0.0
3736,1918,11991,11302,0.0
3737,2138,11991,7855,0.0
3738,11931,11991,3081,0.0
3739,10949,11991,7189,0.0
3740,3130,11991,11770,0.0
3741,4674,11991,10558,0.0
3742,6827,11991,2743,0.0
3743,5326,11991,3644,0.0
3744,6634,11991,1804,0.0
3745,2857,11991,11066,0.0
3746,8065,11991,6739,0.0
3747,2075,11991,8757,0.0
3748,6115,11991,8495,0.0
3749,7721,11991,3947,0.0
3750,9162,11991,7338,0.0
3751,5561,11991,3323,0.0
3752,6969,11991,2889,0.0
3753,11627,11991,9060,0.0
3754,7582,11991,3377,0.0
3755,7806,11991,2103,0.0
3756,10371,11991,10129,0.0
3757,11985,11991,4479,0.0
3758,10622,11991,2267,0.0
3759,6682,11991,7927,0.0
3760,4589,11991,3517,0.0
3761,4665,11991,8141,0.0
3762,2798,11991,10808,0.0
3763,10050,11991,9095,0.0
3764,9637,11991,3324,0.0
3765,1577,11991,7490,0.0
3766,8410,11991,10835,0.0
3767,2718,11991,3643,0.0
3768,4941,11991,5424,0.0
3769,11182,11991,8055,0.0
3770,1692,11991,11261,0.0
3771,1543,11991,5043,0.0
3772,3801,11991,6336,0.0
3773,9765,11991,1625,0.0
3774,3068,11991,8426,0.0
3775,2281,11991,9422,0.0
3776,5336,11991,8531,0.0
3777,9891,11991,4027,0.0
3778,7698,11991,9715,0.0
3779,7251,11991,5638,0.0
3780,3931,11991,2401,0.0
3781,10396,11991,8539,0.0
3782,3721,11991,10465,0.0
3783,3446,11991,7863,0.0
3784,9021,11991,5992,0.0
3785,9085,11991,11714,0.0
3786,9951,11991,3688,0.0
3787,9134,11991,11359,0.0
3788,5177,11991,5427,0.0
3789,6424,11991,7924,0.0
3790,4759,11991,2120,0.0
3791,1767,11991,11842,0.0
3792,10239,11991,3875,0.0
3793,10395,11991,3095,0.0
3794,2832,11991,9312,0.0
3795,8692,11991,8415,0.0
3796,10994,11991,11945,0.0
3797,10942,11991,7844,0.0
3798,8549,11991,7066,0.0
3799,9814,11991,2355,0.0
3800,3636,11991,3034,0.0
3801,8000,11991,3321,0.0
3802,9502,11991,10191,0.0
3803,4754,11991,7073,0.0
3804,4515,11991,5404,0.0
3805,6921,11991,3720,0.0
3806,4188,11991,2347,0.0
3807,5426,11991,8388,0.0
3808,1788,11991,10833,0.0
3809,6843,11991,5148,0.0
3810,5136,11991,2575,0.0
3811,5846,11991,2792,0.0
3812,11042,11991,10745,0.0
3813,10218,11991,4558,0.0
3814,10259,11991,7121,0.0
3815,2511,11991,1572,0.0
3816,10912,11991,4082,0.0
3817,4707,11991,5732,0.0
3818,9661,11991,8746,0.0
3819,1891,11991,7839,0.0
3820,3370,11991,9530,0.0
3821,8075,11991,7933,0.0
3822,3967,11991,7989,0.0
3823,5824,11991,8039,0.0
3824,10085,11991,5949,0.0
3825,4517,11991,7981,0.0
3826,10162,11991,11684,0.0
3827,10913,11991,2059,0.0
3828,11232,11991,3915,0.0
3829,8025,11991,6722,0.0
3830,6525,11991,3913,0.0
3831,8618,11991,3693,0.0
3832,8819,11991,8704,0.0
3833,6933,11991,8062,0.0
3834,6148,11991,2942,0.0
3835,6498,11991,4974,0.0
3836,3368,11991,9954,0.0
3837,6547,11991,7877,0.0
3838,7832,11991,8400,0.0
3839,7120,11991,8763,0.0
3840,7013,11991,3732,0.0
3841,11250,11991,6883,0.0
3842,8811,11991,10185,0.0
3843,11580,11991,8961,0.0
3844,4049,11991,9265,0.0
3845,6067,11991,4021,0.0
3846,6671,11991,6833,0.0
3847,11328,11991,3174,0.0
3848,5254,11991,1625,0.0
3849,2580,11991,6493,0.0
3850,6813,11991,7874,0.0
3851,10422,11991,4626,0.0
3852,7556,11991,3477,0.0
3853,4609,11991,3776,0.0
3854,5162,11991,11203,0.0
3855,10154,11991,4861,0.0
3856,10606,11991,3126,0.0
3857,2804,11991,9429,0.0
3858,9030,11991,5463,0.0
3859,5818,11991,4768,0.0
3860,5703,11991,4019,0.0
3861,6556,11991,9935,0.0
3862,9914,11991,2022,0.0
3863,11537,11991,4898,0.0
3864,11663,11991,8066,0.0
3865,3867,11991,7276,0.0
3866,5757,11991,3239,0.0
3867,8440,11991,9413,0.0
3868,1633,11991,7479,0.0
3869,11982,11991,7738,0.0
3870,5229,11991,2019,0.0
3871,1921,11991,2111,0.0
3872,11312,11991,11145,0.0
3873,11229,11991,2678,0.0
3874,6134,11991,7051,0.0
3875,1644,11991,1788,0.0
3876,5852,11991,4746,0.0
3877,11268,11991,4331,0.0
3878,8031,11991,3240,0.0
3879,6619,11991,9404,0.0
3880,8506,11991,6202,0.0
3881,7837,11991,11149,0.0
3882,2776,11991,11226,0.0
3883,4130,11991,1739,0.0
3884,3945,11991,3689,0.0
3885,8901,11991,6809,0.0
3886,9307,11991,6919,0.0
3887,7241,11991,5221,0.0
3888,10637,11991,4230,0.0
3889,6322,11991,11793,0.0
3890,6864,11991,10571,0.0
3891,1980,11991,6728,0.0
3892,6348,11991,7315,0.0
3893,9279,11991,4209,0.0
3894,8439,11991,4432,0.0
3895,5330,11991,8766,0.0
3896,9248,11991,10831,0.0
3897,8071,11991,6268,0.0
3898,10735,11991,8437,0.0
3899,8170,11991,8060,0.0
3900,11983,11991,1567,0.0
3901,7121,11991,8463,0.0
3902,3428,11991,8081,0.0
3903,11816,11991,2005,0.0
3904,2971,11991,7867,0.0
3905,3649,11991,2277,0.0
3906,2176,11991,8973,0.0
3907,9145,11991,9581,0.0
3908,8952,11991,4614,0.0
3909,4391,11991,4473,0.0
3910,6879,11991,2984,0.0
3911,5134,11991,2105,0.0
3912,6880,11991,3895,0.0
3913,7984,11991,10719,0.0
3914,6172,11991,5712,0.0
3915,6221,11991,9724,0.0
3916,6903,11991,4600,0.0
3917,5122,11991,5541,0.0
3918,2070,11991,2827,0.0
3919,7605,11991,8587,0.0
3920,8943,11991,2463,0.0
3921,6849,11991,2168,0.0
3922,9013,11991,1684,0.0
3923,5623,11991,4836,0.0
3924,3471,11991,10279,0.0
3925,10653,11991,8016,0.0
3926,8696,11991,11308,0.0
3927,2502,11991,11005,0.0
3928,9249,11991,9877,0.0
3929,8732,11991,5950,0.0
3930,8006,11991,3938,0.0
3931,3868,11991,2562,0.0
3932,3958,11991,10560,0.0
3933,10472,11991,4537,0.0
3934,9577,11991,10580,0.0
3935,5701,11991,1997,0.0
3936,5932,11991,2114,0.0
3937,2703,11991,8306,0.0
3938,10727,11991,4319,0.0
3939,9826,11991,11515,0.0
3940,4940,11991,8410,0.0
3941,6986,11991,3448,0.0
3942,2919,11991,10388,0.0
3943,1736,11991,6860,0.0
3944,3758,11991,5499,0.0
3945,5933,11991,3564,0.0
3946,6704,11991,9702,0.0
3947,8375,11991,5713,0.0
3948,10193,11991,10943,0.0
3949,3738,11991,3593,0.0
3950,9644,11991,11250,0.0
3951,8317,11991,3466,0.0
3952,11059,11991,10149,0.0
3953,11881,11991,3735,0.0
3954,7495,11991,8377,0.0
3955,6795,11991,7174,0.0
3956,11799,11991,2451,0.0
3957,8285,11991,9826,0.0
3958,3784,11991,10545,0.0
3959,11589,11991,4467,0.0
3960,10698,11991,7804,0.0
3961,11447,11991,10022,0.0
3962,5593,11991,8502,0.0
3963,4722,11991,8777,0.0
3964,4420,11991,5586,0.0
3965,5838,11991,2791,0.0
3966,11231,11991,7779,0.0
3967,8345,11991,7122,0.0
3968,2475,11991,5441,0.0
3969,4907,11991,4198,0.0
3970,11472,11991,6515,0.0
3971,10948,11991,5048,0.0
3972,4096,11991,10394,0.0
3973,4253,11991,11088,0.0
3974,5454,11991,10696,0.0
3975,8667,11991,8826,0.0
3976,9178,11991,1547,0.0
3977,9613,11991,1588,0.0
3978,9172,11991,3408,0.0
3979,3794,11991,7163,0.0
3980,4933,11991,10786,0.0
3981,4432,11991,7677,0.0
3982,5209,11991,2606,0.0
3983,7123,11991,9734,0.0
3984,11277,11991,11353,0.0
3985,2165,11991,10416,0.0
3986,3944,11991,8707,0.0
3987,4490,11991,4742,0.0
3988,1590,11991,8797,0.0
3989,8815,11991,5189,0.0
3990,4079,11991,8765,0.0
3991,5882,11991,8682,0.0
3992,4102,11991,6337,0.0
3993,11293,11991,6028,0.0
3994,8874,11991,11405,0.0
3995,5241,11991,7999,0.0
3996,1938,11991,9945,0.0
3997,1623,11991,2212,0.0
3998,1834,11991,11502,0.0
3999,5778,11991,10640,0.0
4000,10103,11991,3757,0.0
4001,11834,11991,8303,0.0
4002,4622,11991,4837,0.0
4003,5518,11991,10554,0.0
4004,2892,11991,11812,0.0
4005,9559,11991,7796,0.0
4006,10661,11991,11053,0.0
4007,9308,11991,10115,0.0
4008,9417,11991,3961,0.0
4009,1552,11991,6974,0.0
4010,2537,11991,4836,0.0
4011,5149,11991,5440,0.0
4012,5863,11991,3225,0.0
4013,1894,11991,8231,0.0
4014,3732,11991,3412,0.0
4015,3886,11991,11479,0.0
4016,8905,11991,7051,0.0
4017,5073,11991,6806,0.0
4018,9479,11991,9658,0.0
4019,7990,11991,5410,0.0
4020,5232,11991,11797,0.0
4021,2581,11991,4708,0.0
4022,11240,11991,9019,0.0
4023,3265,11991,3599,0.0
4024,10705,11991,1628,0.0
4025,11208,11991,4889,0.0
4026,9471,11991,6180,0.0
4027,3627,11991,2815,0.0
4028,9119,11991,8743,0.0
4029,2007,11991,5735,0.0
4030,1515,11991,7784,0.0
4031,2147,11991,5185,0.0
4032,2531,11991,5760,0.0
4033,11742,11991,7776,0.0
4034,3122,11991,2001,0.0
4035,4818,11991,6239,0.0
4036,9896,11991,3348,0.0
4037,5608,11991,9396,0.0
4038,4254,11991,7938,0.0
4039,2970,11991,9231,0.0
4040,4939,11991,4348,0.0
4041,2231,11991,4174,0.0
4042,1900,11991,10677,0.0
4043,7025,11991,3236,0.0
4044,7476,11991,5525,0.0
4045,9118,11991,6870,0.0
4046,3268,11991,10787,0.0
4047,4446,11991,4205,0.0
4048,10240,11991,4769,0.0
4049,10783,11991,4834,0.0
4050,7071,11991,8233,0.0
4051,11841,11991,6874,0.0
4052,4298,11991,10760,0.0
4053,5350,11991,2222,0.0
4054,3722,11991,11720,0.0
4055,7307,11991,2805,0.0
4056,5443,11991,11069,0.0
4057,10096,11991,10416,0.0
4058,4641,11991,3132,0.0
4059,6984,11991,9537,0.0
4060,7436,11991,8931,0.0
4061,2148,11991,6784,0.0
4062,6042,11991,6902,0.0
4063,4366,11991,4078,0.0
4064,9199,11991,8548,0.0
4065,9657,11991,11574,0.0
4066,4001,11991,8555,0.0
4067,6895,11991,7820,0.0
4068,8389,11991,8567,0.0
4069,10598,11991,4563,0.0
4070,7522,11991,10779,0.0
4071,11775,11991,4819,0.0
4072,4947,11991,9699,0.0
4073,5231,11991,10101,0.0
4074,7908,11991,3947,0.0
4075,10373,11991,9692,0.0
4076,8659,11991,7462,0.0
4077,1535,11991,11399,0.0
4078,7290,11991,8052,0.0
4079,10987,11991,11553,0.0
4080,10561,11991,2152,0.0
4081,5950,11991,9405,0.0
4082,9520,11991,7637,0.0
4083,5371,11991,10288,0.0
4084,8294,11991,1781,0.0
4085,9143,11991,10767,0.0
4086,8095,11991,11857,0.0
4087,1808,11991,7286,0.0
4088,10145,11991,9181,0.0
4089,3459,11991,1931,0.0
4090,1710,11991,4902,0.0
4091,10679,11991,9880,0.0
4092,2579,11991,8197,0.0
4093,4596,11991,7747,0.0
4094,3936,11991,4375,0.0
4095,10007,11991,5940,0.0
4096,11769,11991,5227,0.0
4097,6820,11991,3793,0.0
4098,10584,11991,1624,0.0
4099,8139,11991,2973,0.0
4100,8470,11991,2273,0.0
4101,3869,11991,8750,0.0
4102,8770,11991,8825,0.0
4103,5348,11991,2811,0.0
4104,11643,11991,9407,0.0
4105,5218,11991,8311,0.0
4106,7813,11991,10717,0.0
4107,11320,11991,2679,0.0
4108,2784,11991,9088,0.0
4109,9871,11991,10584,0.0
4110,10909,11991,5175,0.0
4111,2187,11991,7490,0.0
4112,5179,11991,7896,0.0
4113,2617,11991,11253,0.0
4114,4607,11991,6178,0.0
4115,11895,11991,10588,0.0
4116,2979,11991,7004,0.0
4117,8871,11991,11280,0.0
4118,10243,11991,10524,0.0
4119,7185,11991,8077,0.0
4120,10491,11991,6915,0.0
4121,7923,11991,3270,0.0
4122,11110,11991,4919,0.0
4123,7076,11991,3070,0.0
4124,11184,11991,4636,0.0
4125,8456,11991,8793,0.0
4126,5072,11991,5975,0.0
4127,5887,11991,7006,0.0
4128,4459,11991,8689,0.0
4129,7015,11991,8171,0.0
4130,10348,11991,7059,0.0
4131,8161,11991,7334,0.0
4132,9558,11991,8466,0.0
4133,6266,11991,2636,0.0
4134,7442,11991,3514,0.0
4135,7005,11991,1808,0.0
4136,3708,11991,10727,0.0
4137,3571,11991,8023,0.0
4138,11411,11991,4517,0.0
4139,8036,11991,1857,0.0
4140,6270,11991,8810,0.0
4141,3657,11991,9576,0.0
4142,10086,11991,9557,0.0
4143,11636,11991,8146,0.0
4144,9602,11991,3579,0.0
4145,6731,11991,6698,0.0
4146,7824,11991,7066,0.0
4147,4873,11991,4524,0.0
4148,7145,11991,9854,0.0
4149,2952,11991,11811,0.0
4150,2758,11991,8441,0.0
4151,9830,11991,7445,0.0
4152,6362,11991,11874,0.0
4153,2041,11991,10755,0.0
4154,4866,11991,10494,0.0
4155,5203,11991,9554,0.0
4156,3361,11991,9876,0.0
4157,1569,11991,10262,0.0
4158,7279,11991,1848,0.0
4159,3709,11991,3631,0.0
4160,10847,11991,9206,0.0
4161,10301,11991,5046,0.0
4162,3857,11991,10258,0.0
4163,2219,11991,11521,0.0
4164,7502,11991,10754,0.0
4165,6219,11991,4917,0.0
4166,9029,11991,5962,0.0
4167,8286,11991,3669,0.0
4168,11912,11991,8379,0.0
4169,11223,11991,6670,0.0
4170,7137,11991,1517,0.0
4171,8495,11991,5192,0.0
4172,6182,11991,4404,0.0
4173,2545,11991,11251,0.0
4174,3138,11991,7432,0.0
4175,2910,11991,8956,0.0
4176,9518,11991,7740,0.0
4177,3710,11991,6356,0.0
4178,11279,11991,11291,0.0
4179,10132,11991,5325,0.0
4180,4471,11991,9253,0.0
4181,2445,11991,5952,0.0
4182,6723,11991,5532,0.0
4183,7610,11991,10082,0.0
4184,10118,11991,9121,0.0
4185,7791,11991,8053,0.0
4186,9679,11991,8722,0.0
4187,5907,11991,10335,0.0
4188,8059,11991,10729,0.0
4189,3749,11991,7215,0.0
4190,11402,11991,8206,0.0
4191,7831,11991,11740,0.0
4192,9104,11991,3017,0.0
4193,2310,11991,2868,0.0
4194,8145,11991,8142,0.0
4195,10439,11991,8972,0.0
4196,8571,11991,4783,0.0
4197,5676,11991,11822,0.0
4198,2548,11991,5271,0.0
4199,9590,11991,6733,0.0
4200,10658,11991,8872,0.0
4201,9565,11991,11008,0.0
4202,8192,11991,9355,0.0
4203,9961,11991,3082,0.0
4204,4901,11991,2724,0.0
4205,9443,11991,8030,0.0
4206,3074,11991,7485,0.0
4207,3862,11991,4483,0.0
4208,9103,11991,3806,0.0
4209,10245,11991,8342,0.0
4210,4639,11991,1573,0.0
4211,1882,11991,4931,0.0
4212,8118,11991,3069,0.0
4213,3117,11991,7646,0.0
4214,1909,11991,5939,0.0
4215,4441,11991,3196,0.0
4216,3496,11991,6586,0.0
4217,1542,11991,5257,0.0
4218,10690,11991,6669,0.0
4219,6084,11991,11289,0.0
4220,8935,11991,3979,0.0
4221,10457,11991,4606,0.0
4222,4632,11991,4492,0.0
4223,10322,11991,8875,0.0
4224,11679,11991,7350,0.0
4225,3064,11991,10358,0.0
4226,10800,11991,10311,0.0
4227,6599,11991,1857,0.0
4228,7330,11991,9434,0.0
4229,11239,11991,11064,0.0
4230,4778,11991,1534,0.0
4231,3682,11991,9140,0.0
4232,5184,11991,4424,0.0
4233,9185,11991,4876,0.0
4234,4666,11991,2382,0.0
4235,1533,11991,2665,0.0
4236,9930,11991,11084,0.0
4237,2540,11991,10988,0.0
4238,3149,11991,6742,0.0
4239,7627,11991,2930,0.0
4240,7264,11991,9995,0.0
4241,4057,11991,9917,0.0
4242,1967,11991,2167,0.0
4243,11597,11991,5530,0.0
4244,10670,11991,7004,0.0
4245,5555,11991,4475,0.0
4246,8115,11991,8207,0.0
4247,5368,11991,7088,0.0
4248,7379,11991,6327,0.0
4249,8063,11991,3998,0.0
4250,7226,11991,5656,0.0
4251,8100,11991,11533,0.0
4252,3187,11991,7825,0.0
4253,10615,11991,9853,0.0
4254,3010,11991,11304,0.0
4255,5421,11991,7266,0.0
4256,10522,11991,1922,0.0
4257,9751,11991,7878,0.0
4258,10719,11991,2362,0.0
4259,10002,11991,3559,0.0
4260,7916,11991,5242,0.0
4261,3884,11991,5340,0.0
4262,8578,11991,6832,0.0
4263,3513,11991,7266,0.0
4264,8047,11991,5783,0.0
4265,9869,11991,5190,0.0
4266,7636,11991,5980,0.0
4267,6151,11991,7888,0.0
4268,4614,11991,5869,0.0
4269,7583,11991,11712,0.0
4270,10423,11991,10095,0.0
4271,4675,11991,6514,0.0
4272,9426,11991,5911,0.0
4273,5170,11991,11218,0.0
4274,7733,11991,5926,0.0
4275,2071,11991,9534,0.0
4276,7973,11991,5100,0.0
4277,10332,11991,5962,0.0
4278,4986,11991,4188,0.0
4279,5044,11991,11913,0.0
4280,8739,11991,4513,0.0
4281,8419,11991,4814,0.0
4282,2709,11991,1932,0.0
4283,4327,11991,5048,0.0
4284,5999,11991,8223,0.0
4285,4229,11991,10039,0.0
4286,9096,11991,4447,0.0
4287,9601,11991,8458,0.0
4288,10862,11991,1638,0.0
4289,11410,11991,7645,0.0
4290,5527,11991,4879,0.0
4291,5620,11991,9130,0.0
4292,6287,11991,10884,0.0
4293,7735,11991,10943,0.0
4294,6811,11991,6703,0.0
4295,6396,11991,5820,0.0
4296,9459,11991,9627,0.0
4297,1863,11991,10992,0.0
4298,3538,11991,3788,0.0
4299,4325,11991,3903,0.0
4300,5891,11991,8610,0.0
4301,5537,11991,7163,0.0
4302,10895,11991,11192,0.0
4303,4304,11991,11261,0.0
4304,8944,11991,7949,0.0
4305,5879,11991,2834,0.0
4306,5049,11991,3298,0.0
4307,3408,11991,2033,0.0
4308,10713,11991,6378,0.0
4309,3768,11991,11951,0.0
4310,5704,11991,4402,0.0
4311,11378,11991,9301,0.0
4312,8233,11991,9981,0.0
4313,6289,11991,7443,0.0
4314,10955,11991,4547,0.0
