,statement,predicted_score
5176,http://swc2019.dice-research.org/task/dataset/s-05177,0.57
5177,http://swc2019.dice-research.org/task/dataset/s-05178,0.84
5178,http://swc2019.dice-research.org/task/dataset/s-05179,0.51
5179,http://swc2019.dice-research.org/task/dataset/s-05180,0.49
5180,http://swc2019.dice-research.org/task/dataset/s-05181,0.46
5181,http://swc2019.dice-research.org/task/dataset/s-05182,0.48
5182,http://swc2019.dice-research.org/task/dataset/s-05183,0.5
5183,http://swc2019.dice-research.org/task/dataset/s-05184,0.63
5184,http://swc2019.dice-research.org/task/dataset/s-05185,0.71
5185,http://swc2019.dice-research.org/task/dataset/s-05186,0.5
5186,http://swc2019.dice-research.org/task/dataset/s-05187,0.67
5187,http://swc2019.dice-research.org/task/dataset/s-05188,0.88
5188,http://swc2019.dice-research.org/task/dataset/s-05189,0.84
5189,http://swc2019.dice-research.org/task/dataset/s-05190,0.59
5190,http://swc2019.dice-research.org/task/dataset/s-05191,0.54
5191,http://swc2019.dice-research.org/task/dataset/s-05192,0.54
5192,http://swc2019.dice-research.org/task/dataset/s-05193,0.87
5193,http://swc2019.dice-research.org/task/dataset/s-05194,0.49
5194,http://swc2019.dice-research.org/task/dataset/s-05195,0.43
5195,http://swc2019.dice-research.org/task/dataset/s-05196,0.66
5196,http://swc2019.dice-research.org/task/dataset/s-05197,0.59
5197,http://swc2019.dice-research.org/task/dataset/s-05198,0.37
5198,http://swc2019.dice-research.org/task/dataset/s-05199,0.59
5199,http://swc2019.dice-research.org/task/dataset/s-05200,0.74
5200,http://swc2019.dice-research.org/task/dataset/s-05201,0.59
5201,http://swc2019.dice-research.org/task/dataset/s-05202,0.52
5202,http://swc2019.dice-research.org/task/dataset/s-05203,0.51
5203,http://swc2019.dice-research.org/task/dataset/s-05204,0.88
5204,http://swc2019.dice-research.org/task/dataset/s-05205,0.5
5205,http://swc2019.dice-research.org/task/dataset/s-05206,0.89
5206,http://swc2019.dice-research.org/task/dataset/s-05207,0.54
5207,http://swc2019.dice-research.org/task/dataset/s-05208,0.34
5208,http://swc2019.dice-research.org/task/dataset/s-05209,0.89
5209,http://swc2019.dice-research.org/task/dataset/s-05210,0.34
5210,http://swc2019.dice-research.org/task/dataset/s-05211,0.89
5211,http://swc2019.dice-research.org/task/dataset/s-05212,0.3
5212,http://swc2019.dice-research.org/task/dataset/s-05213,0.78
5213,http://swc2019.dice-research.org/task/dataset/s-05214,0.87
5214,http://swc2019.dice-research.org/task/dataset/s-05215,0.58
5215,http://swc2019.dice-research.org/task/dataset/s-05216,0.75
5216,http://swc2019.dice-research.org/task/dataset/s-05217,0.54
5217,http://swc2019.dice-research.org/task/dataset/s-05218,0.69
5218,http://swc2019.dice-research.org/task/dataset/s-05219,0.9
5219,http://swc2019.dice-research.org/task/dataset/s-05220,0.83
5220,http://swc2019.dice-research.org/task/dataset/s-05221,0.59
5221,http://swc2019.dice-research.org/task/dataset/s-05222,0.6
5222,http://swc2019.dice-research.org/task/dataset/s-05223,0.71
5223,http://swc2019.dice-research.org/task/dataset/s-05224,0.63
5224,http://swc2019.dice-research.org/task/dataset/s-05225,0.46
5225,http://swc2019.dice-research.org/task/dataset/s-05226,0.82
5226,http://swc2019.dice-research.org/task/dataset/s-05227,0.45
5227,http://swc2019.dice-research.org/task/dataset/s-05228,0.51
5228,http://swc2019.dice-research.org/task/dataset/s-05229,0.8
5229,http://swc2019.dice-research.org/task/dataset/s-05230,0.82
5230,http://swc2019.dice-research.org/task/dataset/s-05231,0.53
5231,http://swc2019.dice-research.org/task/dataset/s-05232,0.75
5232,http://swc2019.dice-research.org/task/dataset/s-05233,0.56
5233,http://swc2019.dice-research.org/task/dataset/s-05234,0.86
5234,http://swc2019.dice-research.org/task/dataset/s-05235,0.9
5235,http://swc2019.dice-research.org/task/dataset/s-05236,0.9
5236,http://swc2019.dice-research.org/task/dataset/s-05237,0.32
5237,http://swc2019.dice-research.org/task/dataset/s-05238,0.5
5238,http://swc2019.dice-research.org/task/dataset/s-05239,0.53
5239,http://swc2019.dice-research.org/task/dataset/s-05240,0.5
5240,http://swc2019.dice-research.org/task/dataset/s-05241,0.9
5241,http://swc2019.dice-research.org/task/dataset/s-05242,0.58
5242,http://swc2019.dice-research.org/task/dataset/s-05243,0.77
5243,http://swc2019.dice-research.org/task/dataset/s-05244,0.53
5244,http://swc2019.dice-research.org/task/dataset/s-05245,0.6
5245,http://swc2019.dice-research.org/task/dataset/s-05246,0.35
5246,http://swc2019.dice-research.org/task/dataset/s-05247,0.51
5247,http://swc2019.dice-research.org/task/dataset/s-05248,0.89
5248,http://swc2019.dice-research.org/task/dataset/s-05249,0.34
5249,http://swc2019.dice-research.org/task/dataset/s-05250,0.33
5250,http://swc2019.dice-research.org/task/dataset/s-05251,0.5
5251,http://swc2019.dice-research.org/task/dataset/s-05252,0.5
5252,http://swc2019.dice-research.org/task/dataset/s-05253,0.32
5253,http://swc2019.dice-research.org/task/dataset/s-05254,0.4
5254,http://swc2019.dice-research.org/task/dataset/s-05255,0.59
5255,http://swc2019.dice-research.org/task/dataset/s-05256,0.48
5256,http://swc2019.dice-research.org/task/dataset/s-05257,0.46
5257,http://swc2019.dice-research.org/task/dataset/s-05258,0.61
5258,http://swc2019.dice-research.org/task/dataset/s-05259,0.58
5259,http://swc2019.dice-research.org/task/dataset/s-05260,0.61
5260,http://swc2019.dice-research.org/task/dataset/s-05261,0.63
5261,http://swc2019.dice-research.org/task/dataset/s-05262,0.45
5262,http://swc2019.dice-research.org/task/dataset/s-05263,0.67
5263,http://swc2019.dice-research.org/task/dataset/s-05264,0.26
5264,http://swc2019.dice-research.org/task/dataset/s-05265,0.5
5265,http://swc2019.dice-research.org/task/dataset/s-05266,0.63
5266,http://swc2019.dice-research.org/task/dataset/s-05267,0.89
5267,http://swc2019.dice-research.org/task/dataset/s-05268,0.59
5268,http://swc2019.dice-research.org/task/dataset/s-05269,0.89
5269,http://swc2019.dice-research.org/task/dataset/s-05270,0.48
5270,http://swc2019.dice-research.org/task/dataset/s-05271,0.47
5271,http://swc2019.dice-research.org/task/dataset/s-05272,0.59
5272,http://swc2019.dice-research.org/task/dataset/s-05273,0.51
5273,http://swc2019.dice-research.org/task/dataset/s-05274,0.9
5274,http://swc2019.dice-research.org/task/dataset/s-05275,0.54
5275,http://swc2019.dice-research.org/task/dataset/s-05276,0.59
5276,http://swc2019.dice-research.org/task/dataset/s-05277,0.62
5277,http://swc2019.dice-research.org/task/dataset/s-05278,0.49
5278,http://swc2019.dice-research.org/task/dataset/s-05279,0.6
5279,http://swc2019.dice-research.org/task/dataset/s-05280,0.5
5280,http://swc2019.dice-research.org/task/dataset/s-05281,0.49
5281,http://swc2019.dice-research.org/task/dataset/s-05282,0.55
5282,http://swc2019.dice-research.org/task/dataset/s-05283,0.74
5283,http://swc2019.dice-research.org/task/dataset/s-05284,0.77
5284,http://swc2019.dice-research.org/task/dataset/s-05285,0.77
5285,http://swc2019.dice-research.org/task/dataset/s-05286,0.54
5286,http://swc2019.dice-research.org/task/dataset/s-05287,0.55
5287,http://swc2019.dice-research.org/task/dataset/s-05288,0.55
5288,http://swc2019.dice-research.org/task/dataset/s-05289,0.54
5289,http://swc2019.dice-research.org/task/dataset/s-05290,0.9
5290,http://swc2019.dice-research.org/task/dataset/s-05291,0.45
5291,http://swc2019.dice-research.org/task/dataset/s-05292,0.6
5292,http://swc2019.dice-research.org/task/dataset/s-05293,0.49
5293,http://swc2019.dice-research.org/task/dataset/s-05294,0.59
5294,http://swc2019.dice-research.org/task/dataset/s-05295,0.51
5295,http://swc2019.dice-research.org/task/dataset/s-05296,0.61
5296,http://swc2019.dice-research.org/task/dataset/s-05297,0.74
5297,http://swc2019.dice-research.org/task/dataset/s-05298,0.47
5298,http://swc2019.dice-research.org/task/dataset/s-05299,0.48
5299,http://swc2019.dice-research.org/task/dataset/s-05300,0.6
5300,http://swc2019.dice-research.org/task/dataset/s-05301,0.59
5301,http://swc2019.dice-research.org/task/dataset/s-05302,0.59
5302,http://swc2019.dice-research.org/task/dataset/s-05303,0.68
5303,http://swc2019.dice-research.org/task/dataset/s-05304,0.53
5304,http://swc2019.dice-research.org/task/dataset/s-05305,0.78
5305,http://swc2019.dice-research.org/task/dataset/s-05306,0.46
5306,http://swc2019.dice-research.org/task/dataset/s-05307,0.34
5307,http://swc2019.dice-research.org/task/dataset/s-05308,0.58
5308,http://swc2019.dice-research.org/task/dataset/s-05309,0.6
5309,http://swc2019.dice-research.org/task/dataset/s-05310,0.9
5310,http://swc2019.dice-research.org/task/dataset/s-05311,0.67
5311,http://swc2019.dice-research.org/task/dataset/s-05312,0.27
5312,http://swc2019.dice-research.org/task/dataset/s-05313,0.56
5313,http://swc2019.dice-research.org/task/dataset/s-05314,0.39
5314,http://swc2019.dice-research.org/task/dataset/s-05315,0.33
5315,http://swc2019.dice-research.org/task/dataset/s-05316,0.59
5316,http://swc2019.dice-research.org/task/dataset/s-05317,0.58
5317,http://swc2019.dice-research.org/task/dataset/s-05318,0.56
5318,http://swc2019.dice-research.org/task/dataset/s-05319,0.61
5319,http://swc2019.dice-research.org/task/dataset/s-05320,0.79
5320,http://swc2019.dice-research.org/task/dataset/s-05321,0.63
5321,http://swc2019.dice-research.org/task/dataset/s-05322,0.49
5322,http://swc2019.dice-research.org/task/dataset/s-05323,0.27
5323,http://swc2019.dice-research.org/task/dataset/s-05324,0.63
5324,http://swc2019.dice-research.org/task/dataset/s-05325,0.59
5325,http://swc2019.dice-research.org/task/dataset/s-05326,0.82
5326,http://swc2019.dice-research.org/task/dataset/s-05327,0.77
5327,http://swc2019.dice-research.org/task/dataset/s-05328,0.74
5328,http://swc2019.dice-research.org/task/dataset/s-05329,0.88
5329,http://swc2019.dice-research.org/task/dataset/s-05330,0.52
5330,http://swc2019.dice-research.org/task/dataset/s-05331,0.58
5331,http://swc2019.dice-research.org/task/dataset/s-05332,0.58
5332,http://swc2019.dice-research.org/task/dataset/s-05333,0.43
5333,http://swc2019.dice-research.org/task/dataset/s-05334,0.44
5334,http://swc2019.dice-research.org/task/dataset/s-05335,0.32
5335,http://swc2019.dice-research.org/task/dataset/s-05336,0.85
5336,http://swc2019.dice-research.org/task/dataset/s-05337,0.41
5337,http://swc2019.dice-research.org/task/dataset/s-05338,0.51
5338,http://swc2019.dice-research.org/task/dataset/s-05339,0.31
5339,http://swc2019.dice-research.org/task/dataset/s-05340,0.4
5340,http://swc2019.dice-research.org/task/dataset/s-05341,0.48
5341,http://swc2019.dice-research.org/task/dataset/s-05342,0.25
5342,http://swc2019.dice-research.org/task/dataset/s-05343,0.5
5343,http://swc2019.dice-research.org/task/dataset/s-05344,0.58
5344,http://swc2019.dice-research.org/task/dataset/s-05345,0.5
5345,http://swc2019.dice-research.org/task/dataset/s-05346,0.68
5346,http://swc2019.dice-research.org/task/dataset/s-05347,0.46
5347,http://swc2019.dice-research.org/task/dataset/s-05348,0.52
5348,http://swc2019.dice-research.org/task/dataset/s-05349,0.87
5349,http://swc2019.dice-research.org/task/dataset/s-05350,0.83
5350,http://swc2019.dice-research.org/task/dataset/s-05351,0.41
5351,http://swc2019.dice-research.org/task/dataset/s-05352,0.62
5352,http://swc2019.dice-research.org/task/dataset/s-05353,0.89
5353,http://swc2019.dice-research.org/task/dataset/s-05354,0.47
5354,http://swc2019.dice-research.org/task/dataset/s-05355,0.71
5355,http://swc2019.dice-research.org/task/dataset/s-05356,0.89
5356,http://swc2019.dice-research.org/task/dataset/s-05357,0.59
5357,http://swc2019.dice-research.org/task/dataset/s-05358,0.58
5358,http://swc2019.dice-research.org/task/dataset/s-05359,0.31
5359,http://swc2019.dice-research.org/task/dataset/s-05360,0.57
5360,http://swc2019.dice-research.org/task/dataset/s-05361,0.81
5361,http://swc2019.dice-research.org/task/dataset/s-05362,0.3
5362,http://swc2019.dice-research.org/task/dataset/s-05363,0.39
5363,http://swc2019.dice-research.org/task/dataset/s-05364,0.62
5364,http://swc2019.dice-research.org/task/dataset/s-05365,0.9
5365,http://swc2019.dice-research.org/task/dataset/s-05366,0.74
5366,http://swc2019.dice-research.org/task/dataset/s-05367,0.53
5367,http://swc2019.dice-research.org/task/dataset/s-05368,0.49
5368,http://swc2019.dice-research.org/task/dataset/s-05369,0.44
5369,http://swc2019.dice-research.org/task/dataset/s-05370,0.68
5370,http://swc2019.dice-research.org/task/dataset/s-05371,0.63
5371,http://swc2019.dice-research.org/task/dataset/s-05372,0.33
5372,http://swc2019.dice-research.org/task/dataset/s-05373,0.54
5373,http://swc2019.dice-research.org/task/dataset/s-05374,0.58
5374,http://swc2019.dice-research.org/task/dataset/s-05375,0.58
5375,http://swc2019.dice-research.org/task/dataset/s-05376,0.55
5376,http://swc2019.dice-research.org/task/dataset/s-05377,0.79
5377,http://swc2019.dice-research.org/task/dataset/s-05378,0.43
5378,http://swc2019.dice-research.org/task/dataset/s-05379,0.33
5379,http://swc2019.dice-research.org/task/dataset/s-05380,0.84
5380,http://swc2019.dice-research.org/task/dataset/s-05381,0.87
5381,http://swc2019.dice-research.org/task/dataset/s-05382,0.59
5382,http://swc2019.dice-research.org/task/dataset/s-05383,0.6
5383,http://swc2019.dice-research.org/task/dataset/s-05384,0.88
5384,http://swc2019.dice-research.org/task/dataset/s-05385,0.68
5385,http://swc2019.dice-research.org/task/dataset/s-05386,0.48
5386,http://swc2019.dice-research.org/task/dataset/s-05387,0.58
5387,http://swc2019.dice-research.org/task/dataset/s-05388,0.58
5388,http://swc2019.dice-research.org/task/dataset/s-05389,0.29
5389,http://swc2019.dice-research.org/task/dataset/s-05390,0.84
5390,http://swc2019.dice-research.org/task/dataset/s-05391,0.29
5391,http://swc2019.dice-research.org/task/dataset/s-05392,0.89
5392,http://swc2019.dice-research.org/task/dataset/s-05393,0.39
5393,http://swc2019.dice-research.org/task/dataset/s-05394,0.45
5394,http://swc2019.dice-research.org/task/dataset/s-05395,0.58
5395,http://swc2019.dice-research.org/task/dataset/s-05396,0.58
5396,http://swc2019.dice-research.org/task/dataset/s-05397,0.35
5397,http://swc2019.dice-research.org/task/dataset/s-05398,0.5
5398,http://swc2019.dice-research.org/task/dataset/s-05399,0.74
5399,http://swc2019.dice-research.org/task/dataset/s-05400,0.5
5400,http://swc2019.dice-research.org/task/dataset/s-05401,0.6
5401,http://swc2019.dice-research.org/task/dataset/s-05402,0.5
5402,http://swc2019.dice-research.org/task/dataset/s-05403,0.61
5403,http://swc2019.dice-research.org/task/dataset/s-05404,0.28
5404,http://swc2019.dice-research.org/task/dataset/s-05405,0.51
5405,http://swc2019.dice-research.org/task/dataset/s-05406,0.33
5406,http://swc2019.dice-research.org/task/dataset/s-05407,0.68
5407,http://swc2019.dice-research.org/task/dataset/s-05408,0.32
5408,http://swc2019.dice-research.org/task/dataset/s-05409,0.83
5409,http://swc2019.dice-research.org/task/dataset/s-05410,0.51
5410,http://swc2019.dice-research.org/task/dataset/s-05411,0.26
5411,http://swc2019.dice-research.org/task/dataset/s-05412,0.62
5412,http://swc2019.dice-research.org/task/dataset/s-05413,0.3
5413,http://swc2019.dice-research.org/task/dataset/s-05414,0.43
5414,http://swc2019.dice-research.org/task/dataset/s-05415,0.34
5415,http://swc2019.dice-research.org/task/dataset/s-05416,0.71
5416,http://swc2019.dice-research.org/task/dataset/s-05417,0.61
5417,http://swc2019.dice-research.org/task/dataset/s-05418,0.89
5418,http://swc2019.dice-research.org/task/dataset/s-05419,0.55
5419,http://swc2019.dice-research.org/task/dataset/s-05420,0.34
5420,http://swc2019.dice-research.org/task/dataset/s-05421,0.55
5421,http://swc2019.dice-research.org/task/dataset/s-05422,0.59
5422,http://swc2019.dice-research.org/task/dataset/s-05423,0.6
5423,http://swc2019.dice-research.org/task/dataset/s-05424,0.9
5424,http://swc2019.dice-research.org/task/dataset/s-05425,0.57
5425,http://swc2019.dice-research.org/task/dataset/s-05426,0.3
5426,http://swc2019.dice-research.org/task/dataset/s-05427,0.32
5427,http://swc2019.dice-research.org/task/dataset/s-05428,0.33
5428,http://swc2019.dice-research.org/task/dataset/s-05429,0.31
5429,http://swc2019.dice-research.org/task/dataset/s-05430,0.61
5430,http://swc2019.dice-research.org/task/dataset/s-05431,0.36
5431,http://swc2019.dice-research.org/task/dataset/s-05432,0.54
5432,http://swc2019.dice-research.org/task/dataset/s-05433,0.4
5433,http://swc2019.dice-research.org/task/dataset/s-05434,0.53
5434,http://swc2019.dice-research.org/task/dataset/s-05435,0.9
5435,http://swc2019.dice-research.org/task/dataset/s-05436,0.59
5436,http://swc2019.dice-research.org/task/dataset/s-05437,0.56
5437,http://swc2019.dice-research.org/task/dataset/s-05438,0.89
5438,http://swc2019.dice-research.org/task/dataset/s-05439,0.6
5439,http://swc2019.dice-research.org/task/dataset/s-05440,0.81
5440,http://swc2019.dice-research.org/task/dataset/s-05441,0.75
5441,http://swc2019.dice-research.org/task/dataset/s-05442,0.62
5442,http://swc2019.dice-research.org/task/dataset/s-05443,0.39
5443,http://swc2019.dice-research.org/task/dataset/s-05444,0.54
